バージョン,タイトル,ジャンル,アーティスト,プレー回数,BEGINNER 難易度,BEGINNER EXスコア,BEGINNER PGreat,BEGINNER Great,BEGINNER ミスカウント,BEGINNER クリアタイプ,BEGINNER DJ LEVEL,NORMAL 難易度,NORMAL EXスコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,NORMAL DJ LEVEL,HYPER 難易度,HYPER EXスコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,HYPER DJ LEVEL,ANOTHER 難易度,ANOTHER EXスコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,ANOTHER DJ LEVEL,LEGGENDARIA 難易度,LEGGENDARIA EXスコア,LEGGENDARIA PGreat,LEGGENDARIA Great,LEGGENDARIA ミスカウント,LEGGENDARIA クリアタイプ,LEGGENDARIA DJ LEVEL,最終プレー日時
SINOBUZ,月雪に舞う華のように,FOREST SNOW,猫叉Master,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
SINOBUZ,次葉 -turn the page-,POP ROCK,小寺可南子,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,FULLCOMBO CLEAR,---,8,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
SINOBUZ,津軽雪,MICHINOKU,罠師 VS 安室,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,EX HARD CLEAR,---,10,0,0,0,---,EX HARD CLEAR,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
SINOBUZ,火影,HIP HOP,RoughSkreamZ feat.楽天斎,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
SINOBUZ,焔極OVERKILL,HARDCORE,RoughSketch Vs. L.E.D.-G,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,EX HARD CLEAR,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
SINOBUZ,獅子霞麗ノ舞,DRAMATIC WALTZ,HuΣeR,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,FULLCOMBO CLEAR,---,6,0,0,0,---,EX HARD CLEAR,---,9,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
SINOBUZ,禍根,ORBITALIC FUTURE BASS,U1 overground,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
SINOBUZ,童話回廊,空想ファンタジーシリーズ,DJ TOTTO,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,EX HARD CLEAR,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
SINOBUZ,鴉,CROSSBREED,L.E.D.-G,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,EX HARD CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,1001 -ESCAPE-,JAZZ ROCK,SOUND HOLIC feat. Nana Takahashi,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,2 Player,BEAT PIANO MUSIC,maras k/marasy×kors k,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,EX HARD CLEAR,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,255,HYPER SPEED RAVE,255,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,AA -rebuild-,RENAISSANCE,D.J.Amuro,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Abraxas,DUBSTEP,SYUNN,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,ACCELERATE,SYNTH-TECH,Sota Fujimori,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,EX HARD CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Acidiva 303,HARD DANCE,ni-21,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Alpheratz,PIANO TRANCE,Xceon,0,0,0,0,0,---,NO PLAY,---,2,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Amor De Verao,熱帯 THE BASS,かめりあ feat. ななひら,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,ANAGMA,PSY TECH DANCE,C-Show,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,EX HARD CLEAR,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,ANCHOR,STYLISH CROSSOVER,BEMANI Sound Team "HuΣeR Vs. SYUNN",0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Antigravity,HARDCORE DANCE SPEED,t+pazolite,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Arca,GENESIS,BEMANI Sound Team "Akhuta Works",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,EX HARD CLEAR,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Around the Future,CYBERCORE,Maozon vs. C-Show,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Back Spin Sweeper,WAGON WHEEL TRANCE,DJ TOTTO,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Battleground,SCHRANZ,kors k,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Be a Hero!,DIGITAL THRASH PUNK,中島由貴,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,EX HARD CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Beast mode,SPEED EURO,BEMANI Sound Team "TAG",0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,EX HARD CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Best of Me,CYBER LIQUID FUNK,Maozon,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Boomy and The Boost,NEO JUNGLE,Eagle,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,EX HARD CLEAR,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Break Stasis,DRUMSTEP/HARDCORE,Hommarju & Akira Complex,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,EX HARD CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,ChaserXX,CYBERNETICS PIANO HOUSE,HuΣeR,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,EX HARD CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Chemical Cookie,FUTURE BASS,YUC'e,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,City Never Sleeps (IIDX Edition),DRUM&BASS,Dirty Androids,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,EX HARD CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,COSMIC☆WONDER☆REVOLUTION,COSMIC POP,猫叉Master+,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,DEADHEAT,HARDCORE,DJ Myosuke,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,DEATH†ZIGOQ ～怒りの高速爆走野郎～,世紀末コア,L.E.D.ALiCE(DJ NAGAI Vs. BEMANI Sound Team "L.E.D.-G"),0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Eine Haube ～聖地の果てにあるもの～,VELLUM,AIKO OI,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,EMERALDAS,IRREGULAR DJENT STEP,BEMANI Sound Team "HuΣeR vs dj Hellix",0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,encounter,DRUM'N'BASS,猫叉Master+,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,EX HARD CLEAR,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Exhaust Hype,HARD BASS HOUSE,DJ Noriken,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Expanded !!,MIDDLE EASTERN TWERK,BEMANI Sound Team "Expander",0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,EX HARD CLEAR,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Fervidex,ARTCORE,Feryquitous,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,EX HARD CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,FIRE BALL,SPEED STAR,BEMANI Sound Team "RACER-X",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,FREEDOM,HYPER DUBSTEP,USAO,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,From Time To Time,TECH HOUSE,sanodg,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,EX HARD CLEAR,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,FUTURE is Dead,HOLIC,C-Show,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Get Up! feat. Kanae Asaba,TROPICAL HOUSE,MK,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,HAT TRICK,HANDZ STYLE,P*Light,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Hella Deep,FREESTYLE,MASAYOSHI IIMORI,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,HYPE THE CORE,GABBA,DJ CHUCKY,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,I Love You,EURO TRANCE,O/iviA,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,EX HARD CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,I'm Coming (2017 Version),ダンスミュージック,Pa's Lam System,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,EX HARD CLEAR,---,9,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Illusionary Waterlily,EMOTIONAL RAVE EUPHORIA,DJ Noriken,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Initiation,00's TECHNO,BEMANI Sound Team "謎の勢力",0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Let's Bounce !!,FUTURE HOUSE,BEMANI Sound Team "Sota F.",0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Life Is A Game ft.DD"ナカタ"Metal,UPTEMPO HARDCORE,RoughSketch,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,LIGHTS ft. EVO+,EMO BREAKS,lapix,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,LUV DRIVE,POPCORE,RoughSketch feat.Aikapin,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,MAXIVCORD,ADMIRABLE,BEMANI Sound Team "dj TAKA",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,EX HARD CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Midnight Lady,NU 80's DISCO FUNK,Dirty Androids,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Mira,ALTERNATIVE FUGUE,Akhuta,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,EX HARD CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,n'pa pa BBQ,FUTURE TERROR,YUC'e,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,EX HARD CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,NITROUS CANNON,MACHINEGUN PSYSTYLE,かめりあ,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,No Limit 2 dAnce feat. 大山愛未,HYPER TECHNO,Y&Co.,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Nothing but Theory,ULTRA JAZZFUNKTION,lapix,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,EX HARD CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,O/D*20,TECHNO,Ryu*,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Only for now,PSYCHDELIC TRANCE,RINA SOUND PRODUCE : KAZUYA TAKASE,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Papilio ulysses,DRUMSTEP,BEMANI Sound Team "SYUNN",0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Persephone,HARDSTYLE,Massive New Krew,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,9,0,0,0,---,EX HARD CLEAR,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Rampage,HARDCORE,USAO,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Raspberry Railgun,PANIC FUSION,OSTER project,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,REVOLVER,Hi-TECHDANCE,sky_delta,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Rise Circuit,DRUM'N'BASS,COSIO,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,EX HARD CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,SHOX,DRUM'N'BASS,RAM,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,EX HARD CLEAR,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Sleepless days,THE WORLD EVOLVE,猫叉Master feat.Mayumi Morinaga,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Slipstream,FUTURE CORE,lapix,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,EX HARD CLEAR,---,12,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Son， not gabba now,GABBA,Y&Co.,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,SPEED,ROCK FUSION,BEMANI Sound Team "Mutsuhiko Izumi",0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,SPEED DEMON,HARDTEK,GUHROOVY feat. NO+CHIN,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,STARLIGHT JUNCTION,HEAV'NLY TRANCE,SOUND HOLIC feat. Nana Takahashi,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,EX HARD CLEAR,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,Static State,ELECTRO TRANCE,Nhato,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,SUNLiGHT (IIDX Mix),TRANCE SPEED,日龍,1,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,1485,611,263,1,FULLCOMBO CLEAR,AA,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-18 20:17
CANNON BALLERS,Temple of Anubis,PSYSTYLE,Massive New Krew,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,THE CANNONBALLER,EUROBEAT,L.E.D. feat. YURiCa/花たん,0,2,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,11,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,The Chase,TECH BREAKS,DJ Mass MAD Izm*,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
CANNON BALLERS,The Revolution (VIP Mix),HDM,Scott Brown & M-Project,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,EX HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-16 18:15
